"","종목코드","종목명","시장구분","산업분류","현재가.종가.","전일대비","시가총액.원.","일자","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물..일련번호","총카운트"
"229","038540","상상인","코스닥","IT S/W & SVC",13350,300,738632978550,"2019-09-20","-",13100,"2,446","5.36","7,417","1.77",0,0,1201,NA
"230","267980","매일유업","코스닥","음식료·담배",93900,1100,736517608200,"2019-09-20","-",96400,"7,545","12.78","44,235","2.18",700,0.73,1309,NA
"231","020000","한섬","코스피","섬유의복",29750,-750,732742500000,"2019-09-20","-",30600,"3,385","9.04","40,370","0.76",400,1.31,2086,NA
"232","145720","덴티움","코스피","의료정밀",65200,-600,721687716000,"2019-09-20","-",66700,"3,972","16.79","17,535","3.8",150,0.22,2186,NA
"233","085660","차바이오텍","코스닥","제약",13750,-50,721607755000,"2019-09-20","-",14250,"476","29.94","6,231","2.29",0,0,775,NA
"234","034310","NICE","코스피","서비스업",18900,50,715975470000,"2019-09-20","-",18950,"1,604","11.81","17,008","1.11",180,0.95,2114,NA
"235","215600","신라젠","코스닥","기타서비스",10050,140,714073856250,"2019-09-20","-",10300,"-","-","2,365","4.36",0,0,1293,NA
"236","170900","동아에스티","코스피","의약품",84000,300,709284912000,"2019-09-20","-",84100,"949","88.62","68,613","1.23",1000,1.19,2190,NA
"237","000990","DB하이텍","코스피","전기전자",15950,-50,708157478600,"2019-09-20","-",15950,"2,002","7.97","12,545","1.27",250,1.57,1971,NA
"238","115390","락앤락","코스피","화학",12900,150,699007140000,"2019-09-20","-",12950,"561","23.08","12,188","1.06",80,0.62,2177,NA
"239","001120","LG상사","코스피","유통업",17950,-50,6.95742e+11,"2019-09-20","-",17950,"-","-","29,115","0.62",250,1.39,1974,NA
"240","018670","SK가스","코스피","유통업",76100,-600,695689534100,"2019-09-20","-",76800,"6,763","11.36","171,545","0.45",3000,3.91,2083,NA
"241","298020","효성티앤씨","코스피","화학",160000,1500,692429120000,"2019-09-20","-",158500,"4,919","32.22","93,276","1.7",1000,0.63,2213,NA
"242","033640","네패스","코스닥","IT H/W",29450,-50,679093498900,"2019-09-20","-",29500,"1,126","26.2","6,999","4.21",100,0.34,557,NA
"243","278280","천보","코스닥","화학",67800,-1100,6.78e+11,"2019-09-20","-",70300,"2,958","23.77","13,450","5.23",0,0,1311,NA
"244","006390","한일현대시멘트","코스피","비금속광물",40300,-450,677897987000,"2019-09-20","-",39550,"-","-","10,526","3.76",800,2.02,2036,NA
"245","003540","대신증권","코스피","금융업",13200,-50,670208880000,"2019-09-20","-",13200,"1,961","6.73","22,693","0.58",620,4.7,2001,NA
"246","091700","파트론","코스닥","IT H/W",12250,-200,663416022500,"2019-09-20","-",12600,"186","67.74","5,602","2.25",200,1.59,1262,NA
"247","009970","영원무역홀딩스","코스피","금융업",47900,-100,653144856800,"2019-09-20","-",47950,"7,432","6.45","83,983","0.57",800,1.67,1837,NA
"248","286940","롯데정보통신","코스피","서비스업",42350,-300,652034617850,"2019-09-20","-",42550,"2,205","19.3","24,419","1.74",650,1.53,2211,NA
"249","001230","동국제강","코스피","철강금속",6810,-20,649896938970,"2019-09-20","-",6850,"-","-","20,178","0.34",0,0,1975,NA
"250","039840","디오","코스닥","의료·정밀기기",41850,-250,649662743700,"2019-09-20","-",43200,"379","113.98","7,491","5.77",0,0,1204,NA
"251","042000","카페24","코스닥","IT S/W & SVC",68400,2500,645052834800,"2019-09-20","-",66600,"-","-","11,657","5.71",0,0,1209,NA
"252","082640","동양생명","코스피","금융업",3995,45,644627547075,"2019-09-20","-",3925,"351","11.18","14,073","0.28",100,2.55,2157,NA
"253","267270","현대건설기계","코스피","기계",32650,-50,643230891450,"2019-09-20","-",31450,"4,585","6.86","62,737","0.5",850,2.7,2205,NA
"254","103140","풍산","코스피","철강금속",22950,50,643157180100,"2019-09-20","-",23450,"2,213","10.6","49,144","0.48",600,2.56,2170,NA
"255","089590","제주항공","코스피","운수창고업",24250,50,639151381500,"2019-09-20","-",24450,"2,696","9.07","14,509","1.69",650,2.66,2162,NA
"256","048260","오스템임플란트","코스닥","의료·정밀기기",44500,650,635714406500,"2019-09-20","-",45000,"913","49.29","7,604","5.92",0,0,1218,NA
"257","033660","아주캐피탈","코스피","금융업",10900,-100,627250201000,"2019-09-20","-",11300,"1,589","7.11","13,074","0.86",480,4.25,2110,NA
"258","064760","티씨케이","코스닥","IT H/W",53600,400,6.2578e+11,"2019-09-20","-",53900,"4,013","13.43","15,772","3.42",900,1.67,1234,NA
"259","053800","안랩","코스닥","IT S/W & SVC",62300,-200,623863166500,"2019-09-20","-",62600,"2,630","23.8","19,413","3.22",900,1.44,1224,NA
"260","078130","국일제지","코스닥","종이·목재",5120,60,620445880320,"2019-09-20","-",5130,"-","-","479","10.71",0,0,1003,NA
"261","066970","엘앤에프","코스닥","IT H/W",25000,-700,618968225000,"2019-09-20","-",26000,"927","28.05","5,680","4.58",100,0.38,1237,NA
"262","069080","웹젠","코스닥","IT S/W & SVC",17450,350,616174925800,"2019-09-20","-",17450,"1,609","10.85","8,878","1.97",0,0,1245,NA
"263","001430","세아베스틸","코스피","철강금속",16900,-250,606069811100,"2019-09-20","-",16950,"590","28.73","51,855","0.33",850,5.01,1977,NA
"264","093050","LF","코스피","섬유의복",20650,0,6.03806e+11,"2019-09-20","-",20650,"2,846","7.26","40,126","0.51",500,2.42,2165,NA
"265","071320","지역난방공사","코스피","전기가스업",50900,400,589358069600,"2019-09-20","-",50700,"-","-","134,743","0.38",0,0,1845,NA
"266","027410","BGF","코스피","금융업",6130,20,586743928830,"2019-09-20","-",6140,"575","10.68","15,719","0.39",35,0.57,2097,NA
"267","003230","삼양식품","코스피","음식료품",77700,-100,585315265500,"2019-09-20","-",79600,"4,623","17.22","30,652","2.6",400,0.5,1444,NA
"268","090460","비에이치","코스닥","IT H/W",18150,650,581840884350,"2019-09-20","-",17650,"2,726","6.47","5,988","2.95",0,0,1261,NA
"269","004490","세방전지","코스피","전기전자",41250,0,5.775e+11,"2019-09-20","-",41350,"7,025","5.89","70,142","0.59",500,1.21,2014,NA
"270","005180","빙그레","코스피","음식료품",58500,900,576297598500,"2019-09-20","-",57600,"3,868","14.89","55,331","1.04",1350,2.34,2017,NA
"271","086450","동국제약","코스닥","제약",64600,400,574423200000,"2019-09-20","-",65100,"5,341","12.19","34,603","1.88",520,0.8,1256,NA
"272","298050","효성첨단소재","코스피","화학",128000,-500,573433344000,"2019-09-20","-",128500,"-","-","86,118","1.49",0,0,2215,NA
"273","001060","JW중외제약","코스피","의약품",28100,0,570936418200,"2019-09-20","-",28100,"336","83.63","11,795","2.38",325,1.16,1973,NA
"274","285130","SK케미칼","코스피","화학",48300,450,567109426800,"2019-09-20","-",48100,"457","105.25","53,061","0.91",400,0.83,2210,NA
"275","096530","씨젠","코스닥","제약",21600,-350,566654832000,"2019-09-20","-",22000,"378","58.2","5,245","4.19",0,0,1269,NA
"276","003470","유안타증권","코스피","금융업",2810,-10,560866378560,"2019-09-20","-",2800,"509","5.5","5,598","0.5",0,0,1998,NA
"277","108670","LG하우시스","코스피","화학",62300,400,558685841000,"2019-09-20","-",62900,"-","-","91,675","0.69",250,0.4,2173,NA
"278","112610","씨에스윈드","코스피","기계",32300,950,558328594500,"2019-09-20","-",31050,"378","82.14","17,476","1.78",400,1.29,2175,NA
"279","005880","대한해운","코스피","운수창고업",22750,-100,555702966000,"2019-09-20","-",23200,"3,488","6.65","31,606","0.73",0,0,2028,NA
"280","108320","실리콘웍스","코스닥","IT H/W",34100,0,554612630000,"2019-09-20","-",34700,"3,010","11.53","27,460","1.26",830,2.39,1274,NA
"281","033290","코웰패션","코스닥","유통",6070,150,549336420380,"2019-09-20","-",5980,"561","10.66","2,303","2.6",40,0.67,1186,NA
"282","006060","화승인더","코스피","화학",9900,20,5.47668e+11,"2019-09-20","-",9770,"370","26.41","4,869","2.01",40,0.41,1491,NA
"283","083790","크리스탈","코스닥","기타서비스",13450,-50,544214101750,"2019-09-20","-",13950,"187","74.6","4,415","3.16",0,0,1253,NA
"284","210980","SK디앤디","코스피","서비스업",28500,-100,541219674000,"2019-09-20","-",28950,"3,237","8.94","18,315","1.58",600,2.07,1727,NA
"285","000070","삼양홀딩스","코스피","금융업",63100,400,540405500100,"2019-09-20","-",63000,"9,043","6.97","159,177","0.4",2000,3.17,1954,NA
"286","003850","보령제약","코스피","의약품",12200,0,5.3924e+11,"2019-09-20","-",12350,"483","25.57","5,794","2.13",60,0.49,2006,NA
"287","000640","동아쏘시오홀딩스","코스피","금융업",87400,-1100,536487157800,"2019-09-20","-",88500,"-","-","119,609","0.74",1000,1.13,1964,NA
"288","036420","제이콘텐트리","코스닥","오락·문화",37200,50,535936605600,"2019-09-20","-",37750,"1,520","24.84","23,390","1.61",0,0,1193,NA
"289","034830","한국토지신탁","코스피","금융업",2120,-25,535277167600,"2019-09-20","-",2130,"682","3.12","3,252","0.65",110,5.16,2116,NA
"290","151910","나노스","코스닥","IT H/W",4910,-85,535256996950,"2019-09-20","-",4850,"-","-","264","18.37",0,0,505,NA
"291","298000","효성화학","코스피","화학",167500,5500,534346105000,"2019-09-20","-",161000,"6,412","25.11","115,120","1.4",1000,0.62,1849,NA
"292","039200","오스코텍","코스닥","제약",19000,-100,533934941000,"2019-09-20","-",19350,"153","126.47","1,621","11.94",0,0,1203,NA
"293","029960","코엔텍","코스닥","기타서비스",10600,0,5.3e+11,"2019-09-20","-",10800,"492","21.95","2,974","3.63",400,3.7,1179,NA
"294","001720","신영증권","코스피","금융업",56200,0,527506519400,"2019-09-20","-",55900,"8,185","6.83","70,095","0.8",2750,4.92,1763,NA
"295","141080","레고켐바이오","코스닥","기타서비스",49500,850,524678319000,"2019-09-20","-",48650,"-","-","8,473","5.74",0,0,1280,NA
"296","213420","덕산네오룩스","코스닥","IT H/W",21850,200,524618762200,"2019-09-20","-",22050,"784","28.12","5,870","3.76",0,0,1289,NA
"297","112040","위메이드","코스닥","IT S/W & SVC",31200,-350,5.2416e+11,"2019-09-20","-",30550,"-","-","15,451","1.98",600,1.96,1275,NA
"298","039130","하나투어","코스피","서비스업",45000,-300,522728325000,"2019-09-20","-",45100,"791","57.02","17,206","2.62",1300,2.88,2123,NA
"299","145990","삼양사","코스피","음식료품",50800,600,522721992400,"2019-09-20","-",50200,"4,489","11.18","102,692","0.49",1500,2.99,2187,NA
"300","009450","경동나비엔","코스피","전기전자",41000,-250,522319910000,"2019-09-20","-",41200,"1,961","21.01","21,969","1.88",250,0.61,2054,NA
